filename,age,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,rmse
sample-001419,twenties,2190.55471,2414.639894,4701.191213,-535.9812,117.0218,31.768719,10.083739,12.493742,-1.3039267,-10.042572,-1.4132075,1.6963235,-3.5085678,-2.853862,-1.3080721,-4.68165,-6.933971,-6.1604495,-8.490774,-10.665434,-6.986091,-3.5459065,-5.5488524,0.47575247,0.41787493,0.36004266,0.39567733,0.3961606,0.33070666,0.37072673,0.4689251,0.5414822,0.63765836,0.65538716,0.57284415,17.18423664,12.79129241,13.67782422,17.09606819,17.63531928,21.52979418,44.86193408,0.04712825,-0.035705228,0.011308817,0.006612737,-0.006753404,0.00380407,0.022253081
sample-001421,twenties,3046.235479,2654.032344,5809.068703,-452.7722,120.65625,-9.62901,30.353249,-1.0445462,13.962469,2.3595393,-4.230628,7.019131,-11.614113,1.2178618,-1.655619,-7.174377,-0.26666248,-3.71733,-2.498377,-1.7211847,-0.34895563,0.37371603,1.7559282,0.4734651,0.4613983,0.45743173,0.49933633,0.5241612,0.50314623,0.5107136,0.4995473,0.5309947,0.55304456,0.5353358,0.5086813,13.52733964,9.212956325,12.83519673,14.69503856,17.51057923,21.97492744,53.58400359,-0.004569543,-0.002632866,-0.029681588,0.004249217,0.002668655,0.00215564,0.021038866
sample-001423,thirties,2778.983272,3505.953788,6574.270073,-413.5239,121.18626,23.271168,7.597712,11.448916,20.923412,6.6344604,8.273435,-3.43142,-7.1776094,-2.0193014,-1.4607711,-1.2073383,-5.830036,-2.6512878,-0.753427,-3.4615345,-5.272811,-1.0692697,-0.7875935,0.46621126,0.5346248,0.55750525,0.50990415,0.4096913,0.4298677,0.4681654,0.4878009,0.56404537,0.57334936,0.5046074,0.4514161,14.87677234,10.72312573,13.67283001,15.42020559,19.92848008,20.82632996,53.00685066,0.010710916,-0.005566119,-0.008199398,-0.025205171,-0.02398819,0.01003363,0.037874643
sample-001426,sixties,2437.755706,2615.456672,5003.653327,-378.30493,109.49223,5.135886,-16.773994,-28.59189,-0.62978184,13.109631,-2.9806495,-6.7381945,-10.822182,-7.099784,0.5570501,-2.7922425,-6.968959,-6.384967,-3.7520432,-1.4669182,-3.4683676,-6.3246117,-6.0751824,0.46845916,0.50777346,0.5571954,0.504717,0.50488925,0.48651448,0.5351186,0.49812564,0.4382127,0.44272217,0.39957345,0.41514084,13.70752048,9.694050849,12.4852355,13.5704086,21.1740201,17.65815786,56.03675395,-0.00795675,-0.005613752,0.012678162,-0.028454718,0.008285791,-0.005552879,0.028905248
sample-001428,fourties,2462.660295,1954.222889,4402.934451,-457.4359,86.59301,-9.928188,14.242497,14.350322,-2.607493,6.699502,-5.1790347,-11.469288,-3.0163574,-9.023984,-7.2855673,1.1943444,-1.1512898,-4.0581675,-2.5408201,2.7758884,3.7446225,-3.6605144,-6.037251,0.4579287,0.4606172,0.46429658,0.39385217,0.36585882,0.39390835,0.37243775,0.39003888,0.34068447,0.30358338,0.33502993,0.40497977,16.48367458,10.88826096,15.01086131,14.50174708,17.80232647,19.23670954,43.61756492,0.001484962,-0.005955952,-0.01511396,0.018750373,0.007006731,0.000544146,0.03045765
sample-001435,sixties,4106.963543,3293.737457,7768.753192,-615.7536,64.61648,-14.578381,13.358581,13.961402,-7.980645,1.6909766,1.7165525,1.5461144,6.277267,-2.1979444,0.48722863,2.3740277,-5.7493987,1.4611175,2.2720778,-6.582256,1.4031997,3.9204001,-3.429871,0.5140901,0.3526457,0.33172718,0.34675038,0.36680162,0.44371152,0.5329202,0.5283061,0.5218532,0.5348286,0.48791927,0.5723817,15.7116446,11.60310413,12.83421581,15.38344185,16.75286259,20.48009049,51.92308585,0.061360937,0.117113316,0.157418603,0.032657505,0.027827024,-0.043833145,0.008085486
sample-001440,twenties,1973.588857,2112.571074,3358.97943,-471.63528,139.93233,-19.520557,-9.34317,-6.663327,13.4302025,-0.9617954,-8.21769,-18.11471,3.4616938,15.23659,-7.356534,-1.2991086,-3.1284802,1.9094138,0.1905213,-3.0378623,0.39010793,-1.211234,0.7909921,0.38195544,0.37659082,0.3245911,0.3868292,0.41001356,0.37470102,0.2756214,0.18350573,0.1719208,0.27404046,0.29321793,0.33892336,16.31149888,11.74764174,14.83380957,17.95854951,23.44829034,22.66987093,51.12763825,-0.001712167,-0.029123514,0.016556227,-0.031628505,0.014317144,0.032215022,0.017806966
sample-001446,thirties,2579.839931,2524.651971,5278.667355,-442.2206,76.525536,-5.9909115,-2.822418,-6.7653985,-19.622843,-7.4651303,11.683985,11.744251,0.75272655,-4.2521954,-7.0720277,-5.1990714,-2.4346385,-1.597287,6.128778,7.737013,-5.83627,-9.022257,-0.7428656,0.57583135,0.57172894,0.36970747,0.27977347,0.30428085,0.31580842,0.27319604,0.27875698,0.2771098,0.2595781,0.31786874,0.46728718,12.67581591,13.54240467,15.42610323,20.69960517,19.14887301,27.0913239,53.67327478,0.00634969,0.017857469,0.06111611,-0.007887896,0.010857159,-0.003146505,0.025450299
sample-001451,teens,3417.466432,2475.422754,5939.518666,-515.929,87.38446,-21.646444,30.738691,23.643372,-12.58398,-19.192661,2.9089732,3.1544507,-19.80451,-5.107641,6.3898187,-7.533283,-8.380032,5.678967,-0.718613,-9.389571,2.5123737,-0.5556374,-9.394285,0.35392338,0.3120354,0.29442096,0.24315229,0.22853063,0.26923838,0.2771765,0.28620276,0.4153069,0.5609278,0.70496714,0.5361554,15.64157355,10.64468189,13.3239643,15.18142596,19.84053864,27.94944552,53.45794694,0.007181861,-0.006918805,-0.014605469,-0.047980995,-0.015871697,-0.008653289,0.016151719
sample-001453,twenties,1912.713014,2390.863466,3523.215554,-354.67172,118.28716,18.481453,31.415539,10.49186,23.275873,24.128113,-1.0803969,-4.8927298,15.83635,8.612487,-6.895622,7.0777683,4.5509224,-10.860508,-1.1188487,1.8809059,-3.6813521,3.071205,2.2396317,0.59849083,0.5315907,0.45429608,0.4415921,0.45399857,0.42886487,0.42877045,0.48977804,0.5949371,0.7017882,0.76496273,0.7044333,17.49673453,11.94908606,15.47166036,16.38506961,21.51255694,23.90538033,51.86414912,3.57E-05,0.029192932,-0.074360331,-0.013925878,0.020135096,0.007441797,0.115381114
sample-001463,teens,2761.201321,2362.297443,4855.137712,-360.89127,106.157135,-17.199902,24.488401,11.243142,15.250563,-17.146551,-5.2278385,-10.830227,-2.5260925,-0.6313443,-9.659526,-0.4228804,-9.811101,-2.1778526,-3.7651153,-0.40017286,0.1025192,-2.7081952,-2.0259032,0.40136224,0.35513875,0.33723062,0.34550068,0.3838056,0.38507953,0.35943323,0.3662446,0.3638127,0.36819473,0.44921622,0.5247271,16.05774525,10.49593748,17.53701622,17.06514143,19.4816958,21.44962557,50.38097944,0.019192951,-0.06014418,0.019365684,-0.064675655,-0.008181709,-0.027883014,0.06475152
sample-001465,fourties,3801.756583,3085.845622,6421.064481,-660.928,110.25486,13.840315,26.555285,-17.528275,21.405487,2.5069957,-18.430647,15.3591,-5.935008,-5.569007,7.153958,-6.381803,-1.4694135,-2.003504,-9.589386,-2.646332,-3.6877203,-3.3358319,-3.8318124,0.45094445,0.3483794,0.3644101,0.4404975,0.46128348,0.37458664,0.40695384,0.40513456,0.36853006,0.4579094,0.5985433,0.67124224,14.35092185,10.86738413,13.06091363,15.93057768,18.13639242,21.09656855,59.57578947,0.03502657,-0.009866951,0.061318207,0.035699426,0.000391071,-0.006908313,0.003329026
sample-001469,twenties,3761.520077,3787.246975,7913.555582,-455.8069,100.57441,-15.382705,38.054756,11.593808,40.975624,2.3264403,6.737124,-3.0495737,6.312238,4.5667706,0.72028494,4.6129575,-2.6387792,5.308912,-1.4275733,7.2407618,-1.2342541,5.1991477,1.5250452,0.58104134,0.55455095,0.56763864,0.56893486,0.6029442,0.64201236,0.6996904,0.74642724,0.7711101,0.7490987,0.7199278,0.65812683,13.61786928,8.448160572,12.40580559,13.35581736,16.12497555,15.80498477,53.85388215,0.006691825,0.012977975,0.010673628,0.019686217,0.012952608,-0.004714397,0.019656403
sample-001474,thirties,1906.198919,2125.842515,3633.938787,-466.3329,133.23657,3.3800125,28.337708,26.912529,11.922709,-7.686513,-7.2303004,-3.1110952,-2.360938,4.7041335,-4.5123057,-0.3616597,1.6258031,-4.05229,-2.198242,-1.1968694,-1.7143525,-6.8781176,-0.8720858,0.45868477,0.43411598,0.45755172,0.5411748,0.5764204,0.56824017,0.58688366,0.50305396,0.43722224,0.38224998,0.41232648,0.45789444,15.52950665,13.20721067,14.53638854,16.0236994,18.86118606,22.61976066,51.6886171,-0.093988033,0.060656556,-0.049974432,-0.136954944,0.018876124,-0.020421007,0.022919605
sample-001475,thirties,2995.685539,2659.283594,5576.182666,-416.6704,135.14233,-15.104166,31.774317,-3.7298956,17.010887,2.9402997,-1.6606975,11.839159,-5.3460984,5.9164,-4.2338333,-4.950628,3.8084145,-3.418716,-4.230954,0.21679957,2.7824636,-5.941992,-5.4269967,0.65271723,0.56443787,0.50942063,0.5506542,0.53277445,0.4581856,0.48791432,0.4323204,0.46454406,0.5613954,0.61053383,0.64658684,16.56245467,11.67905402,13.25452418,14.74508422,18.55240406,23.39500528,54.42723697,-0.025489214,-0.016846735,0.05330627,0.01292133,-0.030823753,0.009029656,0.031144472
sample-001477,twenties,2319.35288,2485.741852,4511.992695,-416.07507,131.81648,12.521864,40.065983,7.8977013,1.4543111,-5.698215,-1.8330108,2.0427992,-11.408573,0.32593533,-4.4070005,-5.0997605,4.020045,-2.9366927,-9.478678,-5.9888306,-1.816354,-4.2453213,-2.0202122,0.6119067,0.55993235,0.5249788,0.48919037,0.46931338,0.46587524,0.4943844,0.5195607,0.4232477,0.39099395,0.48483062,0.5714979,15.12262842,8.509370415,13.17020833,15.60808578,17.89603483,21.77279874,52.29351923,0.008622947,-0.002450644,0.122687801,-0.060976834,9.26E-05,-0.016680753,0.033526897
sample-001479,twenties,2224.420882,1712.031958,3773.509615,-377.31033,119.99322,-2.6128561,38.09665,20.206429,3.076695,4.5844593,-23.362337,-8.728328,2.381958,-11.960151,-8.051922,-14.843387,-15.51234,-0.31474134,-6.710018,-11.830051,4.356598,6.4710712,-6.4928455,0.3424221,0.42465577,0.40536818,0.3270901,0.26469487,0.305804,0.427658,0.5070961,0.5506816,0.49571317,0.38997597,0.30644938,16.08192948,10.86345315,17.83528329,18.48635171,22.74938734,24.62575678,54.77139461,-0.077141232,-0.037143196,0.029754595,0.032320703,-0.019978716,-0.026379512,0.07200888
sample-001480,twenties,2739.125254,2854.988305,5370.767452,-545.0562,135.35207,10.305816,26.174635,-6.9508286,22.025087,0.74838877,1.3168406,4.2433352,-8.642769,2.978972,-3.6660173,4.0487394,0.6924504,0.59466606,1.8064839,2.3031754,5.0981393,0.05767459,0.9803797,0.67919034,0.63154453,0.54815876,0.5238991,0.4824398,0.41402262,0.41494632,0.41211414,0.40169606,0.39777187,0.45632145,0.59324473,16.45285369,12.24563783,15.09795432,16.22101976,17.8859787,17.55316821,55.57178251,0.014912562,0.089469627,0.09734753,0.192880734,0.016861606,0.012250658,0.010026918
sample-001482,twenties,3213.446808,3477.080364,6792.174069,-458.82858,116.05447,37.26793,15.114417,-13.462184,15.656289,-4.0520973,4.8914194,-5.3532667,1.1537989,1.3686607,-9.006175,2.316348,-6.157014,8.448635,1.3755723,-0.9062337,-0.6048238,-2.7593226,-1.174326,0.55503136,0.5239258,0.4331531,0.43278858,0.40005833,0.36538017,0.41619754,0.47365436,0.46686256,0.44618803,0.48893437,0.51339537,14.58771331,11.51311286,13.03892382,15.29883883,20.08644408,22.54317072,56.95084596,-0.029683611,-0.010681408,0.019807916,0.009916384,-0.007659359,0.006902681,0.0205711
sample-001483,twenties,3648.74285,3812.610552,7486.971507,-375.2838,103.6295,8.279628,21.472542,31.769129,16.454023,-11.44288,9.19774,-3.2099078,-4.0655613,-0.09270832,-3.401098,-2.4534202,-5.0400953,-9.971455,-13.281962,-1.1599345,-2.4030478,-4.7665715,-7.383213,0.6558105,0.63695335,0.52247864,0.4441262,0.42305934,0.41018555,0.457038,0.46801323,0.45852572,0.4837139,0.50880986,0.60376567,16.71977724,12.07766821,15.12354214,16.19235364,17.44266311,26.39617498,53.27250473,-0.005452943,0.049130796,0.024413783,0.127643677,0.00659435,0.019413934,0.06957818
sample-001493,fourties,3603.829531,3197.035718,7002.320868,-511.63278,94.16306,5.1939497,23.547714,2.6503217,11.058037,0.08595972,-1.9882592,6.9269276,-2.9153883,1.5028298,-1.6932716,-1.8405746,-1.5301664,-2.1561236,0.5789455,-2.715793,-3.1379342,-0.016511861,0.32275978,0.5771644,0.54330736,0.54439753,0.5688837,0.61202794,0.62466335,0.6117912,0.6000803,0.57359725,0.54847187,0.5486545,0.57174385,13.83204119,9.885373341,12.15099818,14.49835142,16.00670343,17.74103081,54.37772333,0.003991035,-0.011353505,-0.011977708,0.025858663,0.001653592,-0.003221951,0.017148675
sample-001510,sixties,3965.128973,4019.462427,8564.782746,-481.68018,80.90306,-2.6494946,27.993904,13.487501,24.057837,-1.0197558,13.497911,5.552579,1.1169223,7.0487013,-1.824525,4.049735,-2.0928555,1.0402229,1.028291,-0.45021167,0.39260873,-1.3996754,-5.635398,0.58319724,0.5974111,0.6214802,0.65953785,0.7044088,0.7159983,0.7142491,0.658106,0.6446918,0.6195371,0.6044243,0.5839442,13.60501945,11.63123652,12.04304084,13.68219059,15.85675379,17.43549756,57.25847783,-0.010042897,-0.001340046,-0.036954447,0.014130398,0.013441996,-0.002884446,0.02034666
sample-001513,twenties,1232.466174,1186.952815,2252.20741,-355.5812,188.3431,11.0324,1.6513673,22.234982,11.812888,8.730725,3.511963,0.71813524,-8.292413,-15.818644,4.2632914,11.787217,-4.305811,-4.6828156,0.27242726,-2.9267385,-5.1354856,-6.1290874,-0.15566906,0.35841125,0.3604382,0.3475614,0.3878975,0.4628965,0.58775,0.5996927,0.56091636,0.5579218,0.542065,0.4030765,0.3305974,17.97276512,12.34334231,15.39062793,17.70057714,21.56123489,25.88532749,45.7823952,-0.004648943,-0.039348987,-0.033877736,-0.087025091,-0.015578693,0.021365457,0.106312126
sample-001514,thirties,3663.763983,3001.494846,7128.938268,-448.51047,79.289444,-20.284464,10.728312,10.1565,-9.760061,2.5498474,-7.0742226,-11.411449,-1.6760049,-7.305332,-5.2479563,-4.447336,-11.459352,-3.104787,3.0096958,-0.90980923,-3.4762022,-7.451738,-3.4451432,0.54668635,0.4182613,0.3740258,0.37676126,0.38020638,0.33741948,0.3513798,0.37553388,0.3838798,0.47623187,0.56099135,0.5951499,13.06109661,11.43859505,15.01855131,14.98551919,18.91842775,17.65632965,49.86418887,0.014201938,0.009085881,0.053964928,0.019286451,-0.002268927,0.001124624,0.044751417
sample-001517,twenties,2373.581048,2277.809062,4738.384046,-410.7774,153.69353,-3.6099834,21.054745,21.782938,-0.30171177,-4.4354887,8.600596,5.828922,-9.8636465,-0.13969943,3.1877534,-1.8302113,-2.8424373,-1.5530114,-2.2184365,-3.2258644,1.6204795,-0.36373526,-3.1579673,0.59010047,0.5687544,0.5040899,0.45087218,0.46689093,0.4547599,0.48210832,0.5315148,0.55238426,0.58201057,0.67726827,0.6861086,15.48858304,10.66237725,13.61985956,15.0451739,16.28446951,24.70180636,48.76784993,-0.002639686,0.003641406,-0.019962829,0.002896205,0.01286488,0.013186325,0.045489524
sample-001523,fourties,4014.674273,3246.538197,6914.491562,-323.11432,109.013405,8.037198,48.35748,-0.70992625,28.363607,-13.324558,-5.377428,-0.507572,-3.902972,-5.627631,-9.228347,9.416458,-1.7913433,-2.6634152,-2.5291831,-1.005753,-4.0595055,5.1001363,2.3964224,0.39174604,0.4245105,0.49042222,0.5356941,0.41922343,0.40736923,0.4387812,0.4055741,0.44204953,0.46777868,0.3833039,0.36835545,14.24830633,9.570844478,14.03837879,18.05768149,19.90906342,26.12530435,56.33179462,-0.004108838,0.003775407,0.012623933,0.010415387,-0.005190202,0.005093841,0.0939192
sample-001524,teens,1065.05254,1261.321074,1869.04457,-402.3211,174.30936,24.695963,-1.9869789,27.237907,21.35016,-5.905444,-2.561242,10.842477,-1.0501887,-7.6076956,-4.3943377,-8.201059,-4.7190485,0.32128915,-5.3392653,-9.366654,-6.6883307,-4.4362907,-2.6647384,0.468587,0.43708748,0.40683964,0.44648218,0.51562047,0.48732424,0.46209976,0.4625163,0.5115266,0.5789717,0.56645995,0.5031611,18.41010272,11.88028742,14.17298067,15.43896257,19.02720535,37.36210994,43.82752289,-0.008678065,-0.019152861,-0.040867828,-0.033022302,0.025916092,-0.006474998,0.06472826
sample-001525,twenties,2572.889037,2678.738471,4841.350886,-366.4736,139.11551,-36.462196,8.852617,-23.988256,1.6781313,-11.276013,-5.6410503,-5.468584,-20.363575,-3.3952477,-9.0349045,-8.593485,-8.181899,-2.3579986,-9.11805,-6.2231917,-8.3141165,-14.226796,-0.09420953,0.37755412,0.36977366,0.39089742,0.40463835,0.44476447,0.39916584,0.4953061,0.4838923,0.4710047,0.40579867,0.38551083,0.39187515,21.27305818,14.033725,15.54445234,14.99840188,18.23614687,19.29083666,55.05045998,0.02765768,-0.017774723,0.031573133,0.009576617,0.009668843,-0.005535842,0.030800821
sample-001535,eighties,2889.045121,2577.76413,5083.710572,-381.9568,114.93642,-13.097288,29.03303,1.367091,15.498446,-9.718852,-11.8638,-7.784483,-15.956371,0.61491513,-10.198408,-7.0030437,-8.367966,-12.3449335,-6.596829,-3.030064,-2.4502127,-7.998287,-4.911804,0.35828897,0.34701285,0.37331602,0.4021962,0.43560848,0.45510942,0.44009614,0.46804556,0.4444672,0.4109521,0.3759214,0.37784165,16.30281714,13.32802277,15.87502796,16.48564418,20.19686167,21.09057623,56.28074416,0.028546302,-0.005477281,0.065989259,0.057133666,0.01454417,-0.030784725,0.049426403
sample-001547,thirties,2137.214909,3019.90665,4662.54223,-402.08228,136.43272,-4.942243,41.415974,7.612984,32.513813,8.319474,8.998362,0.72582126,0.5534376,2.541576,-1.4733019,2.0770779,-4.6728454,8.067678,1.5035427,1.0800306,1.842451,4.9485426,-3.1312685,0.61158854,0.70649505,0.7528481,0.77104276,0.6975513,0.6522448,0.6600636,0.6420681,0.5800371,0.5383895,0.55524045,0.5578703,13.30611198,9.008966711,13.03700706,13.10614689,16.92908779,17.02008691,54.19762376,-0.019653534,0.004864652,-0.080453568,-0.048469481,0.007825161,-0.00403172,0.029037215
sample-001560,thirties,2681.926201,2398.74645,4926.709848,-430.76416,80.21163,-9.234959,36.51907,14.762007,-20.199734,0.2553682,-10.716221,-11.709218,8.249647,-5.1785336,-12.793444,-5.201341,-4.5009737,-0.97205627,-1.6722825,-2.0103261,-0.7497723,-6.7289867,-2.205963,0.34211817,0.36969176,0.36243486,0.36864853,0.416407,0.43177128,0.4327227,0.38771856,0.3397557,0.3516755,0.45859572,0.33977446,13.75105928,11.45723633,14.58545509,17.6640115,18.69772843,20.70729008,46.90897382,0.004101082,0.023980373,-0.021458939,0.027362726,0.011122076,-0.013525457,0.07258307
sample-001564,thirties,2791.105318,2705.361659,5327.151406,-416.9012,118.7088,-2.6099062,22.76328,3.5951266,9.61957,5.703266,2.7991776,-1.3156176,-3.9224231,5.3931146,-2.8820896,-4.3100104,-1.15281,0.53749275,-1.6657128,-4.4456034,-3.319676,-0.58225596,-1.8065735,0.55626386,0.57905763,0.5211715,0.518592,0.44758737,0.40455377,0.3996451,0.3965891,0.4244285,0.42952716,0.48686144,0.52251935,14.04755127,10.73584625,13.17606431,13.64576561,18.62191626,20.04932148,55.09940554,-0.045577742,-0.010935697,-0.044310387,-0.016350243,0.03958282,-0.019569543,0.02137404
sample-001571,twenties,2325.174157,1511.060441,3800.640856,-368.3619,140.57051,-33.0517,24.64505,22.31515,-11.919038,11.233864,2.3741474,-13.512535,-7.7399817,-12.6556015,-5.131264,2.4552503,-0.22282025,1.7678462,-6.896473,-1.3566461,14.6441345,-1.1829098,-14.7068405,0.37324086,0.34748197,0.43854955,0.382865,0.38697356,0.34183505,0.3048983,0.32746994,0.34210002,0.3132271,0.34758726,0.371811,15.77284157,10.95712659,17.05728868,15.98799097,21.47717864,27.76577257,51.82255308,0.02001379,0.019867001,0.013580419,-0.016431336,-0.015593505,-0.027508283,0.07884821
sample-001576,fifties,2614.278079,2407.946853,4730.127265,-522.3323,104.53832,-7.8952165,37.686054,34.104492,13.90144,-2.6598258,-14.179315,-15.540746,12.012133,5.047715,-19.010262,-6.3142624,-3.9060264,-13.943868,-12.64273,-1.3394696,-4.307323,-0.6102238,-0.2292215,0.46439242,0.5283496,0.58939,0.6005431,0.55832934,0.4426276,0.4131829,0.3977946,0.39001444,0.39712813,0.42503166,0.4246444,15.46009441,10.12885114,14.39991908,17.61724001,19.88558286,22.81149956,49.84798899,0.002209136,-0.05226501,0.003688354,-0.019752476,0.013925293,0.014966163,0.014101
sample-001578,thirties,5149.732621,3631.870316,9181.75374,-706.4384,41.78609,-9.608376,31.738686,11.44818,10.738942,-5.788174,-1.1891034,-4.891762,-2.0260465,0.23841321,-9.720348,-2.2241833,-1.6632278,-2.685826,-2.7579653,-1.4179565,-4.9164047,-3.036407,-2.5477607,0.4833667,0.4827362,0.49294826,0.5457183,0.53209114,0.56043124,0.6035467,0.58366925,0.51009923,0.45425963,0.46804115,0.48810297,12.73602026,10.57155604,13.43577117,14.45825716,18.12842756,19.4879924,53.67791815,0.010643806,0.011517126,0.026556131,-0.030425431,0.010917429,0.003597811,0.003298846
sample-001586,thirties,1940.286419,1670.67389,3500.102796,-398.8216,138.74503,-26.098843,25.858578,24.268927,-23.588976,-0.41290718,-0.16228713,-11.366606,-0.33545583,-12.430952,-13.456699,-1.1023616,-10.240397,-11.521883,-6.423443,-8.911022,-4.294446,-5.1000814,-9.760705,0.28324422,0.28927824,0.28216794,0.29853466,0.3357489,0.3930669,0.45654118,0.44839066,0.49587756,0.44976452,0.2922775,0.25470495,15.80362002,14.95064634,17.0001563,16.91793942,18.87150794,20.77228691,50.678286,-0.080882727,-0.063317989,-0.0831658,0.006450154,-0.045229254,-0.021019804,0.042905014
sample-001587,seventies,3021.907879,2578.439972,5291.649334,-570.24097,105.2023,4.652304,23.895573,8.706178,9.333512,-2.2064936,-7.2993717,-6.4510517,-12.746438,-6.244187,-6.8921328,-2.5428476,4.7299213,-3.393672,-6.5110836,2.4602396,-5.1055665,-9.370946,-4.146936,0.36859286,0.40634313,0.4432213,0.47456917,0.48651028,0.4848945,0.48194167,0.48892954,0.469748,0.42122504,0.40983883,0.38567272,16.04050674,11.07512642,14.37238664,16.88254204,21.52154333,22.64505925,53.48105646,0.001390138,0.030997794,0.014119993,-0.033685602,-0.004807178,0.007249736,0.00985305
sample-001591,teens,3483.471488,2740.581946,6331.265509,-552.5564,69.395096,-4.633542,21.859047,12.889047,-16.972908,-12.495687,4.4578547,-0.8953026,-12.647045,0.43645847,5.367976,-5.6339855,-2.0077882,4.0902634,-4.4908276,-7.2531924,0.4544546,-2.802478,-8.8181505,0.47064194,0.3679626,0.35066134,0.3783937,0.38183463,0.31722018,0.32875574,0.34981066,0.34867072,0.39592382,0.5780363,0.56747967,14.66185748,9.893371737,12.04787624,14.94484696,17.84791359,23.93297335,53.60388261,0.007792027,-0.005329901,0.028333574,-0.014598688,0.015818862,0.001464739,0.00920157
sample-001594,twenties,3248.452943,2071.297747,5420.708955,-484.2101,99.12912,-48.405197,26.64112,-9.404445,-26.917448,18.235662,-7.7983136,-17.4471,1.0555937,-6.2127886,-7.122182,-1.5800402,-4.979821,-3.850971,-5.908468,-11.093835,-3.2312102,-1.5964867,-5.4215927,0.48996994,0.4901314,0.51910627,0.4698715,0.48192966,0.50346226,0.56445247,0.58071876,0.5421612,0.4729237,0.43762055,0.4567187,14.98958379,8.833247952,10.58054003,14.42649847,16.99918855,18.83171937,54.79828535,0.007508125,-0.007674233,0.036195383,-9.38E-06,-0.01686442,0.001197483,0.023453513
sample-001606,thirties,4270.73491,3049.66366,7758.256392,-686.1744,66.07861,14.945457,20.01574,13.901846,-0.30755314,2.57741,-5.100973,-9.965129,-0.11780271,-2.3528883,-9.016735,-4.646337,-0.03301785,0.5319818,-1.6383435,-3.8983626,-2.4231448,-1.457154,-1.2885213,0.5535544,0.5878107,0.58073777,0.5639695,0.54472727,0.5136907,0.5363011,0.5244949,0.53566164,0.57225883,0.6403103,0.58595914,14.75750035,9.199264348,12.8137003,14.7827624,19.09620324,17.17249154,47.21310714,-0.028647052,0.010875449,0.100959858,0.007716591,0.014275752,0.012909606,0.005415897
sample-001608,teens,2810.415836,2925.531009,5277.913244,-305.84085,134.40274,-12.819998,49.53605,7.4936967,13.407317,-6.391699,6.266641,-6.437918,0.121636614,-1.4708678,-1.71328,-4.639504,-6.2537036,0.86053234,-6.3299065,2.2863715,-3.2238135,6.2303114,-6.8275094,0.43107516,0.42996663,0.4413329,0.43359783,0.4828639,0.49237216,0.4836902,0.4890802,0.53516597,0.51174974,0.48283592,0.4645255,14.93897209,11.55022417,14.33114093,14.85662922,17.07586904,20.18613663,54.89899042,-0.018393496,0.02377502,-0.014826732,-0.003911137,0.011834234,0.001581825,0.064113185
sample-001622,fifties,3752.71437,3027.374283,6966.978561,-639.42596,91.49321,2.577373,21.998247,24.247467,1.9376682,-14.631649,4.785661,-3.4064786,-8.976563,-6.43664,-7.834232,-1.0984724,-6.85976,-7.15049,-2.9614663,-1.7877392,-3.2187889,-1.2114019,-0.6745415,0.5468282,0.55278194,0.5171222,0.4900734,0.5013825,0.5077173,0.51957405,0.549668,0.5719304,0.55738556,0.5504199,0.53027165,14.30810278,9.224411857,14.12730363,14.68662207,17.30658686,21.89242974,46.72982556,-0.003247356,0.010645435,-0.009212614,-0.010183633,0.008502103,0.010011705,0.005985576
sample-001623,fifties,1880.527619,2422.569191,3794.996422,-548.9696,79.28228,6.429696,21.570051,24.474192,7.509859,-3.2607176,-17.266043,-9.490794,-0.73513,-9.191413,-4.0015917,-0.58576816,-4.6466002,1.8498191,-0.18985288,-4.3748007,1.6227442,-1.7884582,-5.4949756,0.41342065,0.40934122,0.3822864,0.41348383,0.41623244,0.4369317,0.46255207,0.4644799,0.4494329,0.43784004,0.45842826,0.40330073,13.92336848,12.11348585,16.81182904,15.79143257,19.4968703,19.50002601,53.79653173,-0.026014672,0.004097741,0.018228901,-0.007684076,0.039152929,-0.012468098,0.01736678
sample-001626,teens,2350.814582,2293.065676,4384.51784,-398.88672,130.25467,-16.323154,7.8670893,24.627333,6.522451,4.153265,-0.39240167,-13.801535,-12.738276,-0.26350218,-3.4608366,-5.2368646,-1.5565846,-3.7676733,-0.68531716,1.0105184,-2.760129,-3.8607507,-5.069752,0.41023678,0.44820046,0.5375773,0.39877465,0.41928148,0.6351988,0.49037,0.4494819,0.5141787,0.5250834,0.5906362,0.46561635,15.3949992,9.803745434,14.02928673,14.61834336,18.36795371,20.35944722,50.11348709,-0.018723537,0.026620799,-0.041016291,-0.103938633,-0.002041174,-0.02250643,0.050253198
