filename,age,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,rmse
sample-008251,thirties,3140.29438042722,2926.0101931833788,6106.1289612676055,-391.52997,119.54294,-35.966362,-5.668913,2.5853832,-19.900785,2.9589014,-4.962373,-18.798582,-3.367132,-8.70006,-14.202607,-3.76538,-3.7099214,-3.7540877,-4.177701,-7.944471,-1.2643213,2.8193264,-2.3374357,0.4923093,0.542885,0.48785982,0.44433498,0.38212553,0.4177233,0.46086577,0.48146614,0.4838479,0.49124366,0.51190585,0.48184022,12.374720244783523,10.367731068379104,13.151002945483851,14.70086601623238,18.339553664702137,18.013764644223237,28.900347103049707,-0.0201819306576043,0.006446411255306838,-0.006022994098267128,-0.031789344671497514,0.013599497226950506,-0.014694049061213642,0.06445282
sample-008253,fourties,2166.791076783744,2737.5786445510976,4370.056692477876,-421.28055,107.50727,29.656038,20.29529,7.8447504,10.929333,14.986553,6.969974,-1.2994485,-6.327022,-2.3785305,-2.8778858,-6.110794,-4.4996324,-3.1728857,-4.573636,-4.7406163,-0.6693617,0.79454124,-4.48658,0.58434105,0.5515601,0.50872916,0.47206828,0.4214174,0.4704356,0.5651488,0.5455034,0.5247828,0.58067626,0.65724814,0.62263435,15.81146419815873,9.635823163088128,13.726924249046842,13.919493326194269,18.633974090671963,19.58767947090047,29.91229824692001,-0.00327674932718917,-0.02485189939892682,0.07086292671583652,-0.11611959701239144,-0.022943316973355738,-0.03788747541210819,0.05262519
sample-008255,twenties,2415.877729769363,2439.0885940663106,4603.736413043478,-350.29434,131.95294,0.18544869,28.395628,27.71512,5.8749847,-3.453805,1.3355739,3.685978,-7.809326,-2.483903,2.0287488,-1.2495115,-2.8024402,-0.47121853,1.3817078,-2.791068,-0.684586,-0.4893399,-3.7303429,0.552549,0.5828865,0.6313798,0.5272591,0.4844757,0.47367585,0.5446337,0.5638707,0.4831333,0.50028366,0.5736203,0.5754059,14.457464959429577,10.009530319755727,12.632480260020355,14.58241262792955,16.26005084872455,20.602150281552532,32.58143616212692,-0.014231408112727831,0.025537573894038563,-0.04043731464720957,-0.06488741143485145,0.012284418970828366,-0.009593738961721814,0.097211376
sample-008273,thirties,3275.3720031147664,3344.699855490125,6596.081292710706,-465.0358,110.93266,0.68302345,25.842108,-16.52768,-1.5731797,-3.4548721,-8.268468,-4.750578,-14.969624,-9.864229,-6.3254185,-9.676934,-13.840445,-8.0751505,-3.186248,-7.5131226,-5.408908,-6.843463,-11.655503,0.45034373,0.41023764,0.38555387,0.37481493,0.37232986,0.40649724,0.4672183,0.5206183,0.5845758,0.5657695,0.5522357,0.50317144,17.723487048327243,11.465112732233116,13.657519384829236,14.712225692653256,16.625456892285598,17.448360628559886,32.499996196078534,-0.00021819086620784677,0.001737340576608931,0.06034483327286314,0.02033495969045654,0.010026358696256794,-0.020003707540340258,0.022713946
sample-008274,twenties,2896.9821074862452,2643.175166768876,4989.781526548672,-398.33124,113.15958,-14.54172,4.555528,-11.864911,-0.43989474,-20.634829,-10.348758,1.0960869,-10.089987,2.7973113,-6.0368114,-13.756873,-10.313567,-8.305126,-10.489698,-8.607315,-3.4404404,-8.580806,-10.0776615,0.41417614,0.39147156,0.33023548,0.29656866,0.31742558,0.35416442,0.3822647,0.37798607,0.3943605,0.3844338,0.36972618,0.38322577,14.142147957685502,14.441066819036516,15.686365474228776,18.414789940338785,19.966773084804053,26.25184673223408,33.48334933309903,-0.017813099394880957,0.008579800804786392,-0.02087788519952332,0.04863354540594818,-0.007858601290717516,-0.006214414307419021,0.04483608
sample-008280,teens,2314.4359517346657,2553.525526694075,4742.911837748345,-417.638,119.70398,8.830155,30.211191,10.007522,-28.570515,-10.911795,-11.643052,-15.395494,-0.8918988,-7.604412,-8.125187,-3.6008117,-10.233797,1.857174,2.9812036,-13.255697,-0.16782068,5.352131,-12.553923,0.3685244,0.40311864,0.484355,0.48329553,0.42447773,0.42746344,0.36269683,0.33526498,0.34955698,0.4006529,0.41556156,0.36532673,16.630671555723232,11.655871368174433,15.641015670120623,18.169515489270363,18.08909229599081,20.28703008816878,31.34817708540178,-0.008085119226554917,0.017644522379449717,0.034616334191122436,-0.07620169946596995,-0.015428244895997863,-0.017210687915809927,0.042999752
sample-008282,fifties,3087.391509291362,3153.2555145714487,5898.571428571428,-455.65073,116.97641,-3.2380044,17.6032,-10.947242,1.8987602,-17.976925,-11.851448,-6.413691,-15.173422,-10.239475,-10.598723,-6.423289,-8.653965,-9.51268,-9.00394,-2.9419441,-7.663161,-10.168322,-3.4437249,0.38466486,0.38254532,0.42144608,0.5058061,0.52195746,0.49714866,0.4612719,0.44377923,0.4264641,0.38657463,0.4006377,0.39670643,20.494999061212607,12.68420607526358,14.660418794288622,15.562670945942845,17.35494775141671,19.318996839507115,32.093134459893946,-0.012772122310604421,0.02182500540106844,-0.0032130010293004146,0.02755146104798031,-0.009583896421550827,-0.024165574525638164,0.018417595
sample-008287,fifties,4115.442077925689,3717.7098715892707,7834.203890489914,-621.68866,89.85682,14.921656,32.623245,13.20871,-6.643688,-4.410244,-7.942902,0.28450388,1.1752049,-8.480991,-1.9842452,1.1791118,-8.202772,-9.619346,-7.069657,-1.8682466,-1.7200527,-8.315104,-5.770531,0.46292564,0.39228544,0.39172843,0.38421652,0.3683753,0.39671123,0.46727395,0.45670432,0.43606344,0.48672816,0.5251147,0.52320236,14.646131087751712,13.781208372823912,14.215306054184278,16.8582085996238,18.20506916562182,19.164022835835958,23.677031166185436,-0.017678079951330763,0.030507460980675905,0.12688571882034272,-0.00952024735317143,0.006341085426806066,-0.028490518710927552,0.008774945
sample-008291,twenties,1950.4145417634627,2552.9905709612035,3803.9331896551726,-297.55313,150.89569,8.502536,16.639866,12.000911,25.441168,3.4022696,1.913375,1.3673875,-1.4202963,1.6018417,-4.573714,-0.09955465,-0.13697307,2.067854,1.4681365,-3.240134,1.14114,6.611327,-1.8858578,0.51977414,0.48628855,0.4714708,0.44769368,0.49159914,0.5294061,0.5931701,0.5437308,0.4994602,0.54549164,0.5756336,0.54577535,13.727808069918076,11.232206473446071,14.614771953973388,14.723712213796949,18.303244498877017,20.06743014586303,36.93755805111851,-0.03472958119389379,-0.011715333278990795,0.02751868120769296,-0.05186817628470656,-0.008697967033896763,0.020612506124180276,0.08839748
sample-008296,fifties,2565.228953902419,1929.0172956301562,4178.310706967213,-640.2149,102.93929,-41.222206,19.132257,24.702108,-23.501049,-3.3542757,-4.23087,-19.504387,-0.095705375,0.650205,-6.2579455,-1.93528,-9.348203,-9.305732,-1.5182972,-3.1595125,-6.152384,-10.779813,-7.628909,0.32672814,0.29632905,0.25860432,0.20903543,0.25478303,0.37627983,0.37592757,0.32262394,0.28575912,0.25405103,0.25333917,0.3152653,13.695968663204466,14.480129310592375,15.344267399988896,17.132777680616393,19.841109473477704,23.110550467155505,22.884530248766787,0.03358942019386589,0.014853544234051799,0.007736676380220981,0.04469873544046244,0.01927460319432403,0.009589535188260095,0.005189876
sample-008298,twenties,2974.529983247104,2784.2849110416623,5154.6461092715235,-413.1686,102.33624,-12.916668,10.227902,18.428986,-5.679118,-2.5656245,-5.894933,-6.6587744,2.9563854,-3.7680209,-3.455806,3.2681952,-7.1342707,-5.1049275,4.4961133,-4.7023726,-5.7141566,1.8459342,-0.9455465,0.35362872,0.5475075,0.34206116,0.29174775,0.3412219,0.49335638,0.4042362,0.39653987,0.4647241,0.43436152,0.4257997,0.40765527,15.30732025824322,10.930177410062187,13.147037633620668,16.381237530879762,19.76740718591698,24.5339781604846,27.542863857364583,-0.01937842882834924,0.0031518616043683624,-0.015361856926175615,0.011838652232607737,-0.01735919999484646,-0.008542682657123128,0.06739404
sample-008301,fourties,3008.7007234685784,3085.542316362278,5479.7169194560665,-532.67377,118.37446,4.9763227,34.453648,5.153679,19.322676,3.7526603,0.23839284,3.371152,-8.83463,5.129244,-2.2841964,-3.7213142,-0.51154333,-0.2455102,-2.1014924,-3.8842614,0.631576,-2.1582248,-3.4101787,0.4986539,0.4930019,0.48626465,0.5203525,0.5625657,0.56974053,0.5962901,0.59519255,0.5788107,0.56882364,0.55583495,0.5435972,15.037243138004113,10.462941838192027,13.18935383016063,15.12026576286477,18.47278426712914,19.223179082719998,29.42020766527197,-0.0010710056811200493,0.0178595419482315,-0.006756080210279458,-0.011775811497029142,-0.0005422420418250154,0.006714105761218402,0.008956457
sample-008304,fifties,3191.7419212055966,3492.401811244158,6833.210495283019,-547.555,98.11203,-6.8496284,16.493877,24.454292,7.473823,5.2118974,-0.9540319,0.7248628,-1.0975426,-4.3937383,0.5209324,-3.294277,-2.0029774,-1.5306686,-10.111173,-1.9696583,1.3908054,-10.16111,-7.156518,0.37267986,0.3633432,0.37210977,0.4290217,0.5148551,0.5418753,0.539159,0.50914687,0.5108726,0.55552995,0.5698408,0.44214678,15.49934470723341,13.43235347714352,14.257732741356952,14.664990833824639,17.95616205086299,21.078791910945682,24.46359041026263,-0.015240486499990567,0.030671892772445506,-0.10951271924078951,-0.0283636384139888,0.01177950103362815,-0.0022578659411021007,0.01631284
sample-008306,thirties,2705.8271061681703,2672.2829475457097,5151.865433673469,-346.0188,117.6607,-6.729966,12.842724,7.9454927,-17.97491,1.7616868,4.392367,-5.766286,-5.7612796,-13.634268,-8.576297,3.1072757,-4.2671304,-9.247091,-3.5321968,-3.2231123,-4.0463433,-0.7027093,-0.88744164,0.37672243,0.35549673,0.3420473,0.3668103,0.46028578,0.58242047,0.6467459,0.4866142,0.38825437,0.35905278,0.35330674,0.3658213,16.811202877968547,12.195518210333358,14.959056459826524,15.861440638047323,18.67142442282481,20.92337385571504,30.49914289224726,-0.05308863187349936,-0.03771184548620281,-0.06243431666702835,-0.09548285134516035,-0.03138648955777923,0.0135337186014168,0.11130215
sample-008308,sixties,1826.8341594450521,1946.3196168953357,3515.232740585774,-430.79907,108.72552,-1.4480463,12.87267,20.379295,10.272285,9.452893,-4.277128,2.469009,6.926484,-14.134621,-10.502991,1.3183254,-8.482606,-11.091128,-6.6008935,-2.490336,5.1834025,0.29407632,-6.4531884,0.4151908,0.44300178,0.43491843,0.41555285,0.33677962,0.34347507,0.33779958,0.3451382,0.34335712,0.32206693,0.33393964,0.37635624,17.409565642671893,13.600096261961614,16.43911963727045,16.299611538333735,17.869668497885588,19.277802959733624,28.997174306086272,-0.03919225440874704,-0.004322259259300161,0.024566923572085574,0.0332745397054281,0.008096883373324612,0.01845840870248833,0.04963323
sample-008315,thirties,2388.994831147739,2398.146465880943,4451.365894039735,-423.4121,145.79433,-16.840658,21.02977,14.237059,15.730396,6.997054,3.3374395,4.14169,-7.1405864,1.9428945,-7.754916,-6.671588,3.295326,-2.996009,-7.414108,-7.9145236,-0.15112166,-2.2726076,-8.722655,0.40333402,0.45653427,0.49828437,0.527692,0.55172014,0.5396122,0.50781506,0.4754999,0.49120274,0.49325517,0.4593568,0.40934813,17.84531536286598,13.68320706891477,14.964590337799368,15.796629137738591,18.645403351825433,20.653498260638745,31.53954994277592,0.009118280399383762,0.018962148410789196,-0.04266759318610077,-0.03297325943043684,0.0007853766935360683,-0.001289320939783753,0.037939135
sample-008332,twenties,1960.64469033377,2219.8137103466056,3184.4584923664124,-558.3659,146.46867,19.686413,27.471207,23.13576,-2.3778896,-2.0185137,-12.7123,-11.718476,-3.5957294,-12.694717,-5.861628,-0.6646843,-9.226757,0.12939034,1.5170991,-9.356868,0.45399806,5.737533,-4.5995703,0.39315957,0.48483407,0.44538474,0.4078807,0.38458472,0.44026312,0.50518525,0.49201372,0.53520066,0.4944579,0.37997472,0.32758322,16.73050969246499,10.859512466518611,16.213839617339488,17.88396360409772,18.449362473317027,20.430749676407096,25.694228344305696,-0.009347110498490041,-0.02078613961964445,-0.07073483335295042,0.02084949679800617,0.0009986010878126265,0.008118849997728668,0.012624182
sample-008333,twenties,2195.8966493784674,2408.0726215467153,3988.044129392971,-450.20062,141.29335,0.07416044,35.9549,11.955615,1.2618018,-3.0664263,-6.9930425,-2.669447,-9.577356,-4.016926,-7.0072484,-6.804031,-3.6017435,-4.732637,-2.805926,-3.6645544,-1.0443747,-0.99420685,-5.5781302,0.5075843,0.55127275,0.5656666,0.58356315,0.5602163,0.45302975,0.3914854,0.3649148,0.3884722,0.4488941,0.50180304,0.51069313,17.124684280557997,10.785396450974646,14.162212739424373,15.143710515531394,17.210608491643594,17.76459990560596,30.20877976642511,-0.017831225668094475,0.001168032814294129,0.02616668540311907,0.024591130281860687,0.012606016501229115,0.009753163068959986,0.031018233
sample-008339,teens,1453.399890135415,1844.109189645765,2798.589058891455,-311.82394,134.40384,12.061566,15.202156,26.031845,19.485151,0.44609046,-3.5084875,11.2990675,2.3657818,-3.6098282,4.833493,0.9964655,-5.2863913,-6.2536507,-5.315686,-1.5978172,-3.1757393,-6.4672685,-2.8946767,0.6133493,0.68236274,0.609118,0.49760517,0.4436544,0.4294515,0.41883066,0.3821142,0.41643077,0.45778948,0.47796488,0.5054334,18.17257922860232,11.989840722353247,14.262223559836102,16.20496980641884,19.115464725356226,23.695448272486026,34.087767401096066,-0.04016517023474305,-0.019928775383156554,-0.062228018351277836,0.03620821588584488,0.03570346608115449,0.010580946844583073,0.16363227
sample-008340,seventies,3118.1931306545152,3667.3718152019183,6229.726780726257,-646.7047,98.863365,37.475105,16.991028,15.127439,3.6747546,-9.163233,-6.585804,0.5754531,-3.1786547,-7.46979,-5.47038,-3.0678031,-3.0813649,-3.697577,-1.7492768,0.7145094,0.7493263,0.022463836,-1.6920408,0.4923293,0.39882374,0.38024077,0.40600288,0.46158025,0.49778214,0.5014808,0.46617302,0.4427521,0.44813597,0.48410073,0.50036585,15.164242649061238,9.85048640411781,14.607148549300987,15.989376011367083,17.667806932578713,17.530162030271995,21.744297432722398,-0.01797401734220221,-0.030507010793168258,0.017080963803870957,-0.02634324220154848,-0.012854848579632486,0.012502588660133694,0.00583351
sample-008345,fourties,3932.549218743707,3378.049841450685,6936.420641447368,-552.8822,86.38402,-39.499767,24.122997,5.7608104,14.769695,0.36585307,0.83317286,11.20036,0.44116372,3.2632778,-1.846297,0.8843384,-0.53679585,-0.90178156,3.4967234,3.44962,-4.093118,-1.4819237,3.7253883,0.5697607,0.487485,0.45141718,0.55242586,0.56950086,0.44326776,0.43049115,0.4533959,0.49135885,0.4882872,0.47003803,0.5046318,13.82002584086933,9.268313948614628,10.883560837829775,14.760712682677548,16.028674149381462,19.07028436096549,29.479274419960205,-0.040724949947304974,0.020674700259363177,0.06922169303288661,0.048091638664788244,-0.0022232774716202906,-0.024876068302546617,0.0066701598
sample-008351,fifties,4902.9593393151745,4592.429427789249,9586.803089488636,-615.76654,68.832344,40.10584,31.507051,9.592162,17.351765,-2.6181424,9.968937,2.9174736,3.9397216,4.259627,-4.1389556,1.0975858,-1.9847691,-1.3478162,-0.18862586,0.47072774,-1.8472652,1.0249196,-2.8835382,0.6037515,0.6320784,0.6702951,0.6815389,0.67569613,0.69730324,0.65663975,0.584628,0.59159905,0.6160292,0.61820674,0.5872821,15.15799553335482,10.74418972596865,13.382968844340352,15.31105519119332,15.495525005888009,15.454847418384867,26.880351147212366,-0.015012649314684464,0.09384947935441636,0.150949062956153,0.1315791929664555,0.025986394640080814,-0.05433202351229156,0.009755254
sample-008355,sixties,2716.3483424085284,2803.3527498928293,4845.922640489914,-433.4183,125.567024,-2.1718915,36.52775,1.2011124,32.031963,7.576823,2.9585607,2.0445294,-7.970589,-1.1948265,-5.1988926,3.9121206,-6.1796193,-5.5460362,-3.041501,-5.8639283,-8.393129,0.4293263,4.3461185,0.5326148,0.51607394,0.4622392,0.41222256,0.3965039,0.43632525,0.50028664,0.5088291,0.5107514,0.521567,0.53008443,0.5309548,15.936576340645125,11.875829676309696,14.854357309420537,16.88009217622738,19.149794363717383,21.67900076997402,33.464294257275185,0.00978165287610575,0.014050406286474174,-0.006895287793065546,0.013677273779001341,0.007979393461037538,0.013859204232849786,0.036434773
sample-008356,twenties,5449.870379783933,4431.089559183912,10341.896186440677,-483.41113,57.209316,-2.334319,20.814299,5.64522,5.170991,-12.623164,6.7548413,-6.6110125,-6.7222095,2.286536,-3.022979,-5.3272333,-5.63905,1.0083839,-4.7962327,-3.5983336,-0.6203711,-0.3949745,-4.7816334,0.5778706,0.5001036,0.42950663,0.42044574,0.39688557,0.44406122,0.40169942,0.3815968,0.36455414,0.40386507,0.5495551,0.57753193,13.20850050617438,9.844892531886629,12.570469295815073,15.043664149634491,16.895687058380854,21.33333070902515,27.124746513868057,0.016440276612929898,-0.02882431272419887,0.09167203480472494,-0.018382303164167158,-0.02915971271420459,-0.013819723010410474,0.03386102
sample-008358,seventies,1952.7611213938967,2282.5289382484475,3395.320811170213,-421.9207,113.93661,-5.867929,18.812471,27.508694,7.6036882,14.430116,3.610161,-6.8690486,2.2276213,1.467402,-1.3511639,-1.740973,-4.169645,-1.2022233,-1.0269436,-3.7714026,-1.8428023,-0.80637443,-1.7043129,0.5946089,0.5291227,0.49055964,0.47241062,0.4694861,0.4737535,0.43579504,0.411079,0.5186946,0.61138725,0.6094944,0.6017055,14.34496359582998,10.094030734377423,12.212545205284997,14.200794542384577,18.83323087004594,20.132821261561052,26.612625842680536,0.008824291316239297,-0.002948993878517487,0.0015176425940610632,-0.022316040822919388,-0.011159686884255041,-0.012549957693950755,0.04828168
sample-008362,thirties,2161.2164595713257,2696.3683479704,4050.5969929245284,-445.6073,99.91732,17.936947,9.940065,20.03425,13.81967,7.741131,-0.2356504,-2.3750026,0.8164073,-4.4882874,-7.1738305,-6.079909,-11.146535,-8.947639,-0.7053615,-1.9023246,-3.7670147,-1.3244163,-3.476117,0.4900908,0.62415975,0.70715135,0.5932225,0.4891532,0.41932845,0.35900933,0.33170184,0.346455,0.36687675,0.34598577,0.3807545,16.22313405362831,10.74933224694629,14.987862631122779,15.471480098582264,17.891371892086024,19.304267292716467,24.9781039837337,0.019673776996161036,-0.005711017799509866,-0.07716665409707464,-0.05237640564127869,-0.027003260999815946,-0.02761242268354424,0.043306857
sample-008376,fifties,2262.717511372015,2009.1993881790568,3643.6567164179105,-408.92148,73.06439,0.9353214,17.006165,14.523256,-2.7509892,-0.70047796,-16.935238,-23.04519,-5.194828,-2.0659816,-2.3530247,0.15871418,-6.1275535,-5.357488,-0.80811334,-1.5484427,0.30915058,-0.120108195,-2.6574466,0.39497685,0.35039806,0.30651927,0.2736263,0.30254224,0.3265771,0.38754192,0.4150656,0.3670066,0.35944653,0.34296465,0.40029263,12.616715517588498,13.44667726829397,16.483662869464492,17.834346653268657,19.500267668945597,21.361232586575007,30.984571583415836,0.024780043960169994,-0.010877706543886284,0.06460393458837617,-0.008765745841995713,-0.011155500404925663,0.00503256213295263,0.083764166
sample-008380,sixties,1916.644753086526,1850.8215202527504,3573.3126610824743,-277.72028,132.57855,-18.02811,22.513206,9.314105,-18.248474,1.9823556,-13.836533,-22.687057,2.374827,-1.1230862,-0.3860461,6.133627,-12.849439,-6.5514493,3.9799478,-9.523035,-3.363214,3.1072586,-10.295659,0.3817478,0.41520435,0.3524401,0.2880698,0.27116212,0.3518055,0.47549516,0.47061634,0.44235685,0.40155658,0.38260123,0.37044206,14.304898411364817,13.579836815714003,15.282499703509714,17.960307622634,19.06738538963285,21.03114305351346,37.28092461285139,0.056456547501228076,0.027409964327541534,0.03965634592333487,-0.046814560303320964,0.021465962734929154,0.01258629869121215,0.16790354
sample-008387,thirties,2608.540870591705,2839.966589097397,5135.409795514512,-456.0437,110.789474,14.716562,46.773438,21.162119,10.682062,-3.0230155,0.5581369,1.3105646,-13.19102,-1.3337663,-1.1818826,-3.9477367,-5.61781,-8.357075,-7.4624166,-5.7505503,-2.5564623,-3.6106465,-6.249033,0.42801744,0.4840722,0.48281425,0.48937735,0.52605873,0.5275619,0.53585565,0.5112897,0.5229069,0.44976795,0.43239382,0.43527326,15.58168141288935,9.764968144806067,13.482494491618162,15.043795303543781,18.36256161837803,20.323164213741656,31.936703243651635,-0.0056227534724374185,0.030074699222503446,0.09357622669061176,-0.0310547333997051,0.00427540937648597,0.008600315202573153,0.022039004
sample-008392,thirties,2384.035084153971,2372.245924974954,4575.334821428572,-384.8356,107.67303,-15.647448,-2.3453984,-1.5763481,-3.8942976,-1.0449975,-6.0387964,-7.7474756,-18.362478,-14.821218,-9.490298,-10.382621,-6.577628,-12.341428,-10.487871,-2.062688,-4.938253,-9.804956,-9.512392,0.47839218,0.38964096,0.30371395,0.28960887,0.36295503,0.506692,0.40113726,0.42072695,0.41039118,0.42066902,0.5165563,0.55190635,14.592147309809553,13.159819616628202,13.719917680659313,14.129309445649657,17.787849187848433,18.16605528316041,34.16796433793426,0.013872682079274931,-0.005117502031326697,0.03830392086196516,0.04627667002621011,-0.007037302650843018,-0.025041443367150487,0.03756182
sample-008394,twenties,4422.203985653386,4187.318924897223,8651.304853723404,-420.02692,62.0945,-1.2466103,22.252924,3.1129546,6.51048,5.543731,1.5184473,2.2166257,-3.133809,-0.021003237,-2.012625,-2.4502947,-2.5839016,-1.7769936,-1.7888483,-2.145248,1.9508401,0.8795456,-1.939152,0.594272,0.5822553,0.59036124,0.62862545,0.64773184,0.6594749,0.69132173,0.629301,0.5926607,0.60715324,0.63690525,0.6106772,12.403077080483548,10.27072118268593,12.79023671379077,13.772259580742201,15.822832774625326,17.036084170079302,28.613705200943112,-0.015250608372716143,0.014552704542428983,0.02969445542684985,-0.038735647692018385,-0.015415137551936242,-0.005648814705250017,0.071741015
sample-008395,twenties,1261.7452218382023,2202.9434447253116,2181.15234375,-448.8137,161.18118,25.913965,28.32628,24.421148,31.813477,11.91763,2.1001709,4.4152465,5.916584,4.4753766,6.59069,1.6226809,-2.5390348,6.228493,4.905809,3.0913537,2.1028416,5.8877735,-0.7123646,0.5591984,0.5553955,0.5550799,0.57379276,0.60022014,0.6547554,0.7021013,0.6753158,0.66195226,0.6435436,0.62473315,0.5987165,14.105687521031847,10.48782275876377,12.879790455230896,13.849180027776788,17.841405718933732,17.99964817745134,29.435416794087654,0.0008853439593103528,-0.0013169774131756645,-0.01109597936431976,-0.01993493510312223,0.015387265580065581,0.01335709664655096,0.042328577
sample-008397,fourties,3032.704060626977,3297.4376806499163,5990.192307692308,-462.69894,134.1743,-14.6986,30.002434,-6.31259,31.828068,0.021593299,7.8739076,-1.5403606,4.2084203,4.136728,-5.3076367,4.595198,-4.1944146,5.419115,-2.5218952,2.2712274,2.7529533,0.21643278,-2.4324188,0.5060444,0.62836677,0.6587804,0.6943477,0.73896813,0.6949656,0.56938976,0.46017262,0.41549435,0.44151255,0.4998661,0.48187706,14.936516981625324,10.82659143332856,12.301638919956732,12.856983809010787,17.871353512554204,15.395888027763998,31.748213411389028,-0.08566137903790905,0.01808051197835687,0.05655216417633554,-0.0463340458073297,0.02022037944806303,0.024516182088364785,0.014213868
sample-008404,fourties,3463.383161341061,3244.4441349969165,6154.498583123425,-612.16394,133.0722,-52.426914,17.3099,22.493038,-20.0814,7.5332603,-5.048943,-17.26227,6.2943106,-4.1843953,-8.328929,3.8182585,-6.4379516,-7.400886,0.7572217,-3.911236,-4.7314115,-3.195082,-6.1176605,0.5073499,0.44373646,0.43910086,0.46801704,0.52948284,0.5600431,0.60343623,0.5247213,0.48756737,0.48669633,0.48792437,0.50560075,12.937365431464462,9.368044463306726,11.689419509524603,13.402151142197507,16.46425424143987,17.3243920287576,24.148269182608942,0.004942776401338684,-0.0031251895261736446,-0.004920682689217739,-0.00798521492799207,0.006164733219966778,0.008731885090052773,0.0050272876
sample-008409,twenties,2475.28673786373,2048.7795659053695,4311.038669064748,-440.06924,95.96342,-17.674898,14.029093,35.594963,8.422346,-1.0355006,-10.530921,-13.1945915,-3.8122072,-9.21813,-12.069535,-5.5255356,-2.906143,1.258928,0.6474635,-1.7425472,2.804483,-1.2234576,-7.9177094,0.51193565,0.55124354,0.4793574,0.43806344,0.42080048,0.38724467,0.4216705,0.4091026,0.40499413,0.4365479,0.442276,0.4803635,13.66486335980351,10.324031332995034,17.86556656000033,17.222683960168336,21.913260771709616,22.719685983126993,26.065953466971948,0.016644756946657565,-0.023721267292996114,-0.03766142550690625,0.011991786989394055,0.006341924695578439,-0.010193371668746063,0.03352466
sample-008416,teens,2055.1753910127277,2166.9591303449474,3517.6881602112676,-452.04935,169.89015,8.028517,32.99351,17.476845,16.597742,-14.034532,6.144113,10.679268,-16.554508,2.3036132,-4.5699296,2.0931253,0.45120627,-8.820647,-1.7636639,-7.0053296,4.368079,5.042779,-4.256976,0.5226115,0.46242672,0.46798393,0.5265566,0.4674597,0.430684,0.44728372,0.52423275,0.6893206,0.7852422,0.72338384,0.6108853,17.053597889454675,10.426372305335882,13.605641054584739,14.856432692857172,17.74720824015008,24.75884389522977,31.882225194567557,-0.06380568145305426,-0.06583261264870179,-0.07969677979520134,0.17224095833264785,-0.05354058852048514,0.013864792704674027,0.028460206
sample-008417,fifties,3508.561714600812,3079.2910369543056,6320.886948529412,-455.6584,122.24617,-19.237513,39.99824,12.763253,50.097782,-17.470488,-3.9372594,9.854092,-27.478865,-4.227259,-15.510371,2.318453,-2.3548608,-10.3660555,4.2312255,-7.89385,-1.1108414,-0.23099002,-2.469966,0.42899677,0.44811115,0.46042812,0.47146192,0.41266897,0.34859443,0.37533364,0.4695294,0.4928141,0.51658434,0.5436966,0.5076055,13.53928845529167,10.909614953874186,17.212905599545948,17.089485096264074,18.90893928572273,25.858227642321552,36.37340829265656,-0.02166789755364503,-0.008748190254463727,0.007972958038889217,0.00021263052636305183,0.008886722667723007,-0.019639775995279222,0.013859739
sample-008418,sixties,2890.649852985053,3065.702547012555,5829.077743902439,-499.15277,111.4795,5.7789273,-7.372448,5.087024,0.8616865,-5.9380937,-3.1116312,-3.5527735,-9.597462,-6.7944393,-3.4645486,-5.899887,-6.0346003,-1.3555061,-0.22071542,-3.8297675,-4.6939588,-3.7992742,-3.4509923,0.48325095,0.61466885,0.5159817,0.33994368,0.33169475,0.34941426,0.44647846,0.5247481,0.51919764,0.4740191,0.45396546,0.4923546,16.273055746697462,10.460433343231692,13.649177883107635,16.09031686776085,19.637490368349138,21.000299515878883,26.077812306816824,0.005512000177930047,-0.039691310608223083,0.03382181417484669,0.008683193071813056,0.010760446187424727,-0.01388738253220109,0.030374344
sample-008420,fifties,2351.262703038685,2120.8685499037715,4288.074964887641,-387.39276,145.14288,-22.140314,11.085028,25.78853,0.48636782,16.167303,1.7759959,-18.318335,6.426406,11.052884,-3.79092,-6.911116,-11.684269,1.053075,11.249735,-6.637469,-5.0761223,9.365965,-4.047385,0.43506664,0.34048137,0.3134942,0.3120827,0.32644475,0.37091643,0.44708508,0.44943678,0.49984527,0.50771,0.48388582,0.50420684,16.850052231501078,13.707513073594944,16.04720542742519,18.9551676766663,24.93138821466872,24.034154410576765,28.273819111757707,-0.005362562141234428,0.00564531807527589,0.07090959455909486,-0.08424503370214352,0.018776386653156087,-0.012083594000072863,0.05228693
